epoch,train_loss,val_accuracy,epoch_time_sec
1,0.3125870397824767,0.937733499377335,8.885777041999972
2,0.1239986438145987,0.9514321295143213,5.9004199589981
3,0.09717731642442778,0.9551681195516812,5.920424916999764
4,0.08281772180257371,0.8231631382316313,5.9309626249887515
5,0.06905270185990692,0.9526774595267746,5.9633972919982625
