epoch,train_loss,val_accuracy,epoch_time_sec
1,0.2899886390095276,0.9476961394769614,8.814639124990208
2,0.10284056374583465,0.9763387297633873,5.948527625005227
3,0.07245833786001142,0.9165628891656289,5.943611333001172
4,0.07423912240798723,0.9539227895392279,5.9642427079961635
5,0.05995212463628631,0.9788293897882939,5.994118292001076
