epoch,train_loss,val_accuracy,epoch_time_sec
1,0.4300583661652541,0.9090909090909091,8.937629500011099
2,0.20589760951779856,0.925280199252802,5.911552667006617
3,0.1594730794251659,0.9476961394769614,5.972068749993923
4,0.13075310029804274,0.9489414694894147,5.982662166992668
5,0.1161638465307163,0.9489414694894147,6.049040375000914
