epoch,train_loss,val_accuracy,epoch_time_sec
1,0.43970011848254414,0.8032378580323786,8.828343790999497
2,0.17230472739255065,0.7596513075965131,5.866660875006346
3,0.11492608632445898,0.9290161892901619,5.899021749995882
4,0.08766976643392371,0.962640099626401,5.943912458009436
5,0.07578683235559797,0.9613947696139477,5.971823208004935
