epoch,train_loss,val_accuracy,epoch_time_sec
1,0.4176073741213486,0.9053549190535491,8.721795834004297
2,0.1530637116730682,0.950186799501868,5.744320291996701
3,0.10217218752452396,0.9576587795765878,5.801778375011054
4,0.08181195021420952,0.9352428393524284,5.8040449999971315
5,0.0689769450794248,0.9701120797011208,5.807890915995813
