epoch,train_loss,val_accuracy,epoch_time_sec
1,0.32850138603066004,0.9464508094645081,8.937797833001241
2,0.12154233762212203,0.9651307596513076,5.938153583003441
3,0.08275625439370698,0.8991282689912827,5.987612083001295
4,0.07251044535044418,0.9701120797011208,5.986991082987515
5,0.0651061123025496,0.9850560398505604,6.026370916006272
